,State,Issuer_Name,Issuer_ID,Plan_ID,Plan_Type,Metal_Level,URL_Claims_Payment_Policies,Issuer_Claims_Received,Issuer_Claims_Denials,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received,Plan_Number_Claims_Denied,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excl_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Enrollment_Data,Disenrollment_Data,ReportingUnitID,OverallRatingValue,MedicalCareRatingValue,MemberExperienceRatingValue,PlanAdministratioatingValue
2547,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0810097,HMO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,101728,19265,701,0,8113,0,0,10448,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,5316,370,36096-IL-HMO,3,3,2,3
2548,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0810083,HMO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,105650,21336,846,0,9436,0,0,11038,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,8251,1109,36096-IL-HMO,3,3,2,3
2549,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990199,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,106392,11228,666,45,2321,94,0,8095,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,3296,277,36096-IL-PPO,3,3,4,3
2550,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990128,PPO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,109420,17351,824,431,2890,202,14,12990,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,1494,247,36096-IL-PPO,3,3,4,3
2551,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990190,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,115677,16243,801,266,2855,54,0,12258,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,3895,412,36096-IL-PPO,3,3,4,3
2552,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0950018,HMO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,116694,21608,972,0,8632,0,0,12004,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,6434,658,36096-IL-HMO,3,3,2,3
2553,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0810112,HMO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,11793,2448,81,0,1231,0,0,1136,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,975,144,36096-IL-HMO,3,3,2,3
2554,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0810096,HMO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,126069,23990,1175,0,8994,0,0,13820,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,6351,479,36096-IL-HMO,3,3,2,3
2555,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0810081,HMO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,135851,28918,1200,0,12300,18,0,15400,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,5857,503,36096-IL-HMO,3,3,2,3
2556,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990126,PPO,Catastrophic,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,14051,2032,87,17,437,32,0,1459,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,593,94,36096-IL-PPO,3,3,4,3
2557,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990171,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,14070,1450,88,0,273,16,0,1072,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,352,43,36096-IL-PPO,3,3,4,3
2558,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990149,PPO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,143424,14478,756,59,2758,82,0,10823,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,3000,320,36096-IL-PPO,3,3,4,3
2559,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990143,PPO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,144956,17590,849,100,2928,182,0,13523,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,2678,329,36096-IL-PPO,3,3,4,3
2560,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990135,PPO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,14871,2142,152,14,240,22,0,1714,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,176,56,36096-IL-PPO,3,3,4,3
2561,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990194,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,15084,1670,67,0,385,0,0,1204,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,475,50,36096-IL-PPO,3,3,4,3
2562,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990129,PPO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,153812,21663,1071,211,3766,116,32,16467,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,2146,300,36096-IL-PPO,3,3,4,3
2563,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990183,PPO,Catastrophic,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,164,22,0,0,0,0,0,17,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,11,0,36096-IL-PPO,3,3,4,3
2564,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0810092,HMO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,16750,3259,106,0,1466,0,0,1687,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,817,136,36096-IL-HMO,3,3,2,3
2565,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990148,PPO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,171223,20780,929,52,3965,271,0,15556,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,3282,371,36096-IL-PPO,3,3,4,3
2566,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990125,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,176943,23981,1137,276,4126,233,13,18196,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,3569,431,36096-IL-PPO,3,3,4,3
2567,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990137,PPO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,18657,1908,120,0,350,16,0,1414,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,361,98,36096-IL-PPO,3,3,4,3
2568,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990189,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,192878,27389,1086,147,4522,183,24,21427,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,6622,702,36096-IL-PPO,3,3,4,3
2569,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990173,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,19563,2032,130,0,370,16,0,1514,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,545,58,36096-IL-PPO,3,3,4,3
2570,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990144,PPO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,200600,22616,1038,232,4158,327,12,16849,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,4282,412,36096-IL-PPO,3,3,4,3
2571,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990176,PPO,Catastrophic,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,2028,237,12,0,42,0,0,181,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,120,60,36096-IL-PPO,3,3,4,3
2572,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990151,PPO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,206618,21851,1269,40,4459,216,34,15833,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,3822,406,36096-IL-PPO,3,3,4,3
2573,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990168,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,22896,2535,72,33,533,19,0,1878,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,712,59,36096-IL-PPO,3,3,4,3
2574,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990169,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,23269,2986,143,0,712,16,0,2113,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,495,46,36096-IL-PPO,3,3,4,3
2575,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0810111,HMO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,23530,5190,148,0,2593,0,0,2449,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,2075,269,36096-IL-HMO,3,3,2,3
2576,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0950031,HMO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,23810,4796,121,0,2234,0,0,2439,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,2256,181,36096-IL-HMO,3,3,2,3
2577,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990142,PPO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,244565,33741,1941,128,5862,316,38,25456,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,4543,427,36096-IL-PPO,3,3,4,3
2578,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990133,PPO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,24626,3137,182,0,529,119,0,2306,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,344,38,36096-IL-PPO,3,3,4,3
2579,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990132,PPO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,28273,3116,101,42,600,27,0,2343,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,432,117,36096-IL-PPO,3,3,4,3
2580,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0810091,HMO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,28852,5615,218,0,2353,0,0,3044,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,1354,257,36096-IL-HMO,3,3,2,3
2581,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990178,PPO,Catastrophic,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,2894,260,0,0,35,0,0,212,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,94,38,36096-IL-PPO,3,3,4,3
2582,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990195,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,28977,3355,151,0,609,0,0,2568,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,1078,157,36096-IL-PPO,3,3,4,3
2583,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0810093,HMO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,28979,5704,209,0,2592,0,0,2903,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,1353,148,36096-IL-HMO,3,3,2,3
2584,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990150,PPO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,290642,36178,1966,153,7953,304,0,25794,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,5720,594,36096-IL-PPO,3,3,4,3
2585,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990182,PPO,Catastrophic,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,296,74,0,0,0,0,0,60,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,0,0,36096-IL-PPO,3,3,4,3
2586,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0810110,HMO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,30150,6792,239,0,3023,0,0,3530,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,2707,358,36096-IL-HMO,3,3,2,3
2587,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990140,PPO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,305321,45308,2323,675,7974,303,54,33979,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,5878,545,36096-IL-PPO,3,3,4,3
2588,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990181,PPO,Catastrophic,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,311,34,0,0,0,0,0,29,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,14,0,36096-IL-PPO,3,3,4,3
2589,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990177,PPO,Catastrophic,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,3141,412,0,0,110,0,0,293,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,209,51,36096-IL-PPO,3,3,4,3
2590,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990172,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,33772,4121,223,17,843,39,0,2999,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,880,95,36096-IL-PPO,3,3,4,3
2591,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990131,PPO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,33916,5171,253,28,786,23,0,4080,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,454,67,36096-IL-PPO,3,3,4,3
2592,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0950033,HMO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,3427,701,48,0,300,0,0,353,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,190,18,36096-IL-HMO,3,3,2,3
2593,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990179,PPO,Catastrophic,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,348,44,0,0,0,0,0,36,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,29,0,36096-IL-PPO,3,3,4,3
2594,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990122,PPO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,351942,47518,2275,630,8423,432,124,35634,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,4207,599,36096-IL-PPO,3,3,4,3
2595,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0810100,HMO,Silver,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,35708,7159,176,0,3820,0,0,3163,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,2020,202,36096-IL-HMO,3,3,2,3
2596,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990197,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,36301,3765,164,0,836,43,0,2714,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,1392,141,36096-IL-PPO,3,3,4,3
2597,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990187,PPO,Catastrophic,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,366,39,0,0,0,0,0,31,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,22,11,36096-IL-PPO,3,3,4,3
2598,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990127,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,367363,55551,2676,568,10325,508,47,41427,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,10590,1353,36096-IL-PPO,3,3,4,3
2599,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0810090,HMO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,39115,7404,490,0,2828,0,0,4084,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,1926,308,36096-IL-HMO,3,3,2,3
2600,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990174,PPO,Bronze Expanded,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,39673,5345,292,92,1102,56,0,3801,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,1197,123,36096-IL-PPO,3,3,4,3
2601,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990136,PPO,Gold,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,39964,5155,287,90,762,44,0,3972,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,549,78,36096-IL-PPO,3,3,4,3
2602,IL,Blue Cross Blue Shield of Illinois,36096,36096IL0990180,PPO,Catastrophic,https://www.bcbsil.com/insurance-basics/how-health-insurance-works/transparency-in-coverage,7625874,1142225,351,118,33.6,35,0,0,41,0,0,0,0,0,0,0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=16013&:refresh,0,0,36096-IL-PPO,3,3,4,3
